Nom                                                                           | Id                     | Services web | Styles                                                                                                
100//GDPS.PRES - Température de l'air à 100.0 mb (6 heures de prévision)      | GDPS.PRES_TT.100.6h    | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
50//GDPS.PRES - Température de l'air à 50.0 mb (3 heures de prévision)        | GDPS.PRES_TT.50.3h     | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
50//GDPS.PRES - Température de l'air à 50.0 mb (6 heures de prévision)        | GDPS.PRES_TT.50.6h     | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
1015//GDPS.PRES - Vents à 1015.0 mb (3 heures de prévision)                   | GDPS.PRES_UU.1015.3h   | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
1000//GDPS.PRES - Vents à 1000.0 mb                                           | GDPS.PRES_UU.1000      | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
985//GDPS.PRES - Vents à 985.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.985.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
970//GDPS.PRES - Vents à 970.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.970.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
950//GDPS.PRES - Vents à 950.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.950.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
925//GDPS.PRES - Vents à 925.0 mb                                             | GDPS.PRES_UU.925       | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
900//GDPS.PRES - Vents à 900.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.900.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
875//GDPS.PRES - Vents à 875.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.875.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
850//GDPS.PRES - Vents à 850.0 mb                                             | GDPS.PRES_UU.850       | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
800//GDPS.PRES - Vents à 800.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.800.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
750//GDPS.PRES - Vents à 750.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.750.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
700//GDPS.PRES - Vents à 700.0 mb                                             | GDPS.PRES_UU.700       | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
650//GDPS.PRES - Vents à 650.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.650.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
600//GDPS.PRES - Vents à 600.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.600.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
550//GDPS.PRES - Vents à 550.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.550.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
500//GDPS.PRES - Vents à 500.0 mb                                             | GDPS.PRES_UU.500       | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
450//GDPS.PRES - Vents à 450.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.450.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
400//GDPS.PRES - Vents à 400.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.400.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
400//GDPS.PRES - Vents à 400.0 mb (6 heures de prévision)                     | GDPS.PRES_UU.400.6h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
350//GDPS.PRES - Vents à 350.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.350.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
300//GDPS.PRES - Vents à 300.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.300.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
300//GDPS.PRES - Vents à 300.0 mb (6 heures de prévision)                     | GDPS.PRES_UU.300.6h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
275//GDPS.PRES - Vents à 275.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.275.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
250//GDPS.PRES - Vents à 250.0 mb (6 heures de prévision)                     | GDPS.PRES_UU.250.6h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
250//GDPS.PRES - Vents à 250.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.250.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
225//GDPS.PRES - Vents à 225.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.225.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
200//GDPS.PRES - Vents à 200.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.200.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
200//GDPS.PRES - Vents à 200.0 mb (6 heures de prévision)                     | GDPS.PRES_UU.200.6h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
175//GDPS.PRES - Vents à 175.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.175.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
150//GDPS.PRES - Vents à 150.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.150.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
150//GDPS.PRES - Vents à 150.0 mb (6 heures de prévision)                     | GDPS.PRES_UU.150.6h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
100//GDPS.PRES - Vents à 100.0 mb (3 heures de prévision)                     | GDPS.PRES_UU.100.3h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
100//GDPS.PRES - Vents à 100.0 mb (6 heures de prévision)                     | GDPS.PRES_UU.100.6h    | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
50//GDPS.PRES - Vents à 50.0 mb (3 heures de prévision)                       | GDPS.PRES_UU.50.3h     | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
50//GDPS.PRES - Vents à 50.0 mb (6 heures de prévision)                       | GDPS.PRES_UU.50.6h     | WFS, WMS     | DEFAULT: WINDARROWKNOTS, WINDARROW                                                                    
1015//GDPS.PRES - Direction des vents à 1015.0 mb (3 heures de prévision)     | GDPS.PRES_WDIR.1015.3h | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
1000//GDPS.PRES - Direction des vents à 1000.0 mb                             | GDPS.PRES_WDIR.1000    | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
985//GDPS.PRES - Direction des vents à 985.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.985.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
970//GDPS.PRES - Direction des vents à 970.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.970.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
950//GDPS.PRES - Direction des vents à 950.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.950.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
925//GDPS.PRES - Direction des vents à 925.0 mb                               | GDPS.PRES_WDIR.925     | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
900//GDPS.PRES - Direction des vents à 900.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.900.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
875//GDPS.PRES - Direction des vents à 875.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.875.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
850//GDPS.PRES - Direction des vents à 850.0 mb                               | GDPS.PRES_WDIR.850     | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
800//GDPS.PRES - Direction des vents à 800.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.800.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
750//GDPS.PRES - Direction des vents à 750.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.750.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
700//GDPS.PRES - Direction des vents à 700.0 mb                               | GDPS.PRES_WDIR.700     | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
650//GDPS.PRES - Direction des vents à 650.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.650.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
600//GDPS.PRES - Direction des vents à 600.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.600.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
550//GDPS.PRES - Direction des vents à 550.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.550.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
500//GDPS.PRES - Direction des vents à 500.0 mb                               | GDPS.PRES_WDIR.500     | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
450//GDPS.PRES - Direction des vents à 450.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.450.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
400//GDPS.PRES - Direction des vents à 400.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.400.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
400//GDPS.PRES - Direction des vents à 400.0 mb (6 heures de prévision)       | GDPS.PRES_WDIR.400.6h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
350//GDPS.PRES - Direction des vents à 350.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.350.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
300//GDPS.PRES - Direction des vents à 300.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.300.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
300//GDPS.PRES - Direction des vents à 300.0 mb (6 heures de prévision)       | GDPS.PRES_WDIR.300.6h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
275//GDPS.PRES - Direction des vents à 275.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.275.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
250//GDPS.PRES - Direction des vents à 250.0 mb (6 heures de prévision)       | GDPS.PRES_WDIR.250.6h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
250//GDPS.PRES - Direction des vents à 250.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.250.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
225//GDPS.PRES - Direction des vents à 225.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.225.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
200//GDPS.PRES - Direction des vents à 200.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.200.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
200//GDPS.PRES - Direction des vents à 200.0 mb (6 heures de prévision)       | GDPS.PRES_WDIR.200.6h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
175//GDPS.PRES - Direction des vents à 175.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.175.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
150//GDPS.PRES - Direction des vents à 150.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.150.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
150//GDPS.PRES - Direction des vents à 150.0 mb (6 heures de prévision)       | GDPS.PRES_WDIR.150.6h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
100//GDPS.PRES - Direction des vents à 100.0 mb (3 heures de prévision)       | GDPS.PRES_WDIR.100.3h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
100//GDPS.PRES - Direction des vents à 100.0 mb (6 heures de prévision)       | GDPS.PRES_WDIR.100.6h  | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
50//GDPS.PRES - Direction des vents à 50.0 mb (3 heures de prévision)         | GDPS.PRES_WDIR.50.3h   | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     
50//GDPS.PRES - Direction des vents à 50.0 mb (6 heures de prévision)         | GDPS.PRES_WDIR.50.6h   | WMS, WCS     | DEFAULT: WDIR3-LINEAR, WDIR6, WDIR6-LINEAR, WDIR3                                                     

